0.00365322	73.75454545453977	361.7250548528494
0.00395185	-160.54545454546314	222.09765766945634
0.00425048	296.04545454545587	161.98717372961792
0.00454911	120.29999999998836	133.89673840733354
0.00484773	254.8545454545456	114.62265737096543
0.00514636	196.7545454545325	95.59121299181191
0.00544499	285.2381818181675	86.17200104793966
0.00574362	334.63363636363283	74.11234456032619
0.00604225	124.35818181817922	68.73612512902616
0.00634088	213.4327272727296	59.49551433160305
0.0066395	197.16818181816961	54.258801072849536
0.00693813	189.65272727271895	48.26572410906091
0.00723676	147.96454545454253	44.749795920446054
0.00753539	143.3672727272733	41.47296423169677
0.00783402	281.6363636363576	36.60038943187968
0.00813264	132.88818181817987	34.9018672765525
0.00843127	183.06636363636244	31.435484398110386
0.0087299	199.93272727272597	29.457055553022514
0.00902853	193.24272727273183	27.529258390020935
0.00932716	156.35363636363536	25.231976734281915
0.00962579	203.63454545454715	24.306769256565644
0.00992441	189.0381818181845	22.400468709218142
0.010223	174.71454545454435	21.05843139734901
0.0105217	181.87181818182125	19.840336492545113
0.0108203	180.4519090909082	18.682302295364416
0.0111189	146.33345454545633	17.92263011922579
0.0114176	183.955454545453	16.94602720759233
0.0117162	172.47309090909198	15.96996703420797
0.0120148	184.86727272727535	15.263454653732516
0.0123134	143.73754545454403	14.566802286251935
0.0126121	174.39290909090914	14.003156771994586
0.0129107	163.70172727272802	13.099988564512767
0.0132093	156.08118181818213	12.874415569607727
0.013508	176.2618181818175	12.141647290977176
0.0138066	166.77472727272686	11.664421100555495
0.0141052	137.2022727272713	11.09323515909278
0.0144038	176.81118181818135	10.784834940285632
0.0147025	179.7598181818165	10.466537569021718
0.0150011	172.21190909090978	9.997129082845785
0.0152997	150.8308181818188	9.69304863642996
0.0155984	170.91000000000008	9.185239455980405
0.015897	162.53472727272708	9.023746170842566
0.0161956	147.57463636363696	8.813489807899805
0.0164942	155.36209090909097	8.353289339715225
0.0167929	160.26190909090928	8.259952867887913
0.0170915	160.37899999999922	7.89846836019501
0.0173901	152.34009090909183	7.701898306862649
0.0176888	151.55727272727347	7.5079928484649505
0.0179874	144.6392727272726	7.292940601023105
0.018286	154.72463636363642	7.484820818560412
0.0185846	145.77427272727277	7.214723583145216
0.0188833	161.24409090909154	7.271473659184843
0.0191819	152.98027272727268	7.097375779818579
0.0194805	145.29736363636317	6.8615271747163
0.0197791	143.57027272727294	6.97883272411122
0.0200778	142.58854545454597	6.669462958167765
0.0203764	160.20918181818217	6.68394659497177
0.020675	145.5747272727274	6.579472936341702
0.0209737	139.46600000000018	6.606211229400357
0.0212723	143.8179999999997	6.710268285447324
0.0215709	161.17318181818177	6.564175198148164
0.0218695	126.47300000000001	6.642111256813549
0.0221682	145.49554545454555	6.503493174136534
0.0224668	134.701818181818	6.519006458073637
